Chunk_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
3527,7.0,0.3790999948978424,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['unprecedented', 'job', 'growth', 'streak', 'continue', 'wage', 'rise', 'day', 'day', 'run', 'great', 'state', 'help', 'accomplish', 'policy', 'strong', 'crime', 'border', 'military', 'vet', 'run', 'liberal', 'endorsement', 'point', 'president', 'achievement', 'unprecedented', 'loudobb', 'break', 'job', 'economic', 'record', 'country', 'tremendous', 'future', 'potential', 'begin', 'apple', 'price', 'may', 'increase', 'massive', 'tariff', 'may', 'impose', 'easy', 'solution', 'would', 'tax', 'tax', 'incentive', 'make', 'product', 'start', 'build', 'new', 'plant', 'exciting', 'true', 'remain', 'single', 'popular', 'figure', 'republican', 'party', 'fealty', 'help', 'buoy', 'candidate', 'competitive', 'republican', 'primary', 'remain', 'hot', 'commodity', 'general', 'election', 'candidate', 'nytime', 'social', 'medium', 'star', 'diamondandsilk', 'terrific', 'people', 'proud', 'great', 'success', 'race', 'think', 'win', 'lead', 'election', 'night', 'interesting', 'dem', 'try', 'trick', 'playbook', 'call', 'sun', 'terrible', 'thing', 'come', 'beat', 'good', 'fact', 'go', 'crazy', 'know', 'beat']"
3528,7.0,0.3224000036716461,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['thank', 'happy', 'anniversary', 'prouddeplorable', 'talk', 'deliver', 'american', 'dream', 'economic', 'indicator', 'happen', 'overseas', 'prove', 'successful', 'barack', 'deliver', 'kill', 'plan', 'sell', 'make', 'small', 'vehicle', 'prospect', 'high', 'begin', 'car', 'build', 'pay', 'sell', 'car', 'sell', 'car', 'tax', 'think', 'fair', 'day', 'rip', 'nation', 'trump', 'set', 'economic', 'growth', 'fire', 'time', 'office', 'economy', 'achieve', 'feat', 'expert', 'think', 'impossible', 'gdp', 'grow', 'percent', 'rate', 'unemployment', 'rate', 'year', 'stock', 'market', 'election', 'first', 'rating', 'bad', 'last', 'year', 'viewership', 'decline', 'low', 'decade', 'player', 'stand', 'flag', 'anthem', 'show', 'broadcast', 'rating', 'could', 'come', 'bad', 'stage', 'parade', 'celebrate', 'anniversary', 'found', 'customary', 'display', 'nuclear', 'missile', 'peace', 'economic', 'development', 'expert', 'believe', 'cut', 'missile', 'show', 'big', 'positive', 'statement', 'prove', 'wrong', 'good', 'dialogue', 'people', 'take', 'office', 'wish', 'jewish', 'people', 'send', 'warm', 'greeting', 'celebrate', 'start', 'high', 'holy', 'day']"
3529,0.0,0.4805999994277954,"people, country, fake, many, year, big, want, job, make, go","['rate', 'high', 'unemployment', 'rate', 'first', 'time', 'year', 'election', 'gdp', 'go', 'would', 'open', 'beautiful', 'economic', 'engine', 'regulation', 'tax', 'cut', 'system', 'choking', 'would', 'made', 'bad', 'plenty', 'woodward', 'book', 'joke', 'assault', 'barrage', 'assault', 'use', 'disproven', 'unnamed', 'anonymous', 'source', 'many', 'come', 'say', 'quote', 'book', 'fiction', 'dem', 'stand', 'lose', 'write', 'real', 'book', 'smooth', 'running', 'machine', 'make', 'big', 'important', 'deal', 'country', 'history', 'many', 'come', 'dem', 'go', 'crazy', 'take', 'book', 'grain', 'salt', 'multiple', 'source', 'one', 'come', 'discredited', 'claim', 'make', 'woodward', 'can', 'take', 'book', 'anonymous', 'source', 'say', 'true', 'prior', 'midterm', 'catch', 'cold', 'economy', 'soooo', 'good', 'good', 'country', 'history', 'remember', 'economy', 'stupid', 'flailing', 'lie', 'crazy', 'phony', 'book', 'article', 'hit', 'pol', 'endure', 'lose', 'big', 'dishonest', 'people', 'president', 'would', 'need', 'magic', 'wand', 'state', 'wand', 'begin', 'storm', 'dangerous', 'path', 'storm', 'prepare', 'heed', 'warning', 'state', 'local', 'official', 'federal', 'government', 'monitor', 'ready', 'assist', 'incredible', 'citizen', 'storm', 'look', 'bad', 'take', 'necessary', 'precaution', 'begin', 'mobilize', 'asset', 'respond']"
3530,0.0,0.4909000098705292,"people, country, fake, many, year, big, want, job, make, go","['hold', 'appointment', 'ambassador', 'executive', 'etc', 'great', 'people', 'leave', 'job', 'give', 'much', 'order', 'come', 'government', 'schumer', 'continue', 'brief', 'phone', 'incoming', 'storm', 'dangerous', 'heed', 'direction', 'state', 'local', 'official', 'know', 'safe', 'people', 'inform', 'bad', 'storm', 'hit', 'east', 'coast', 'many', 'year', 'look', 'direct', 'prepare', 'careful', 'safe', 'call', 'regard', 'incoming', 'storm', 'federal', 'government', 'stand', 'ready', 'find', 'show', 'collusion', 'day', 'documentation', 'show', 'campaign', 'foreign', 'spy', 'russian', 'incredible', 'saracarterdc', 'loudobb', 'neverforget', 'new', 'strzok', 'page', 'text', 'reveal', 'medium', 'leak', 'strategy', 'foxnew', 'terrible', 'do', 'world', 'watch', 'eric', 'holder', 'could', 'run', 'right', 'would', 'behave', 'loudobb', 'period', 'leadership', 'bravery', 'skill', 'must', 'forgotten', 'rudy', 'true', 'warrior', 'depart', 'flight', 'neverforget']"
3531,0.0,0.48739999532699585,"people, country, fake, many, year, big, want, job, make, go","['year', 'neverforget', 'small', 'business', 'optimism', 'soar', 'high', 'level', 'breitbart', 'american', 'people', 'absolute', 'high', 'priority', 'heed', 'direction', 'state', 'local', 'official', 'please', 'prepare', 'careful', 'safe', 'neverforget', 'know', 'fault', 'comey', 'leaked', 'information', 'launder', 'shame', 'professor', 'collaborate', 'give', 'information', 'cause', 'appointment', 'special', 'courage', 'conviction', 'word', 'whole', 'thing', 'set', 'crazy', 'maxine', 'water', 'get', 'foxnew', 'democrat', 'come', 'good', 'economy', 'history', 'country', 'would', 'collapse', 'take', 'control', 'president', 'demonstrate', 'wrongdoe', 'whatsoever', 'special', 'counsel', 'evidence', 'wrongdoing', 'word', 'time', 'end', 'witch', 'loudobb', 'russian', 'collusion', 'excuse', 'lose', 'election', 'get', 'plus', 'recent', 'hurricane', 'work', 'unappreciate', 'great', 'job', 'inaccessible', 'island', 'poor', 'electricity', 'incompetent', 'mayor', 'come']"
3532,0.0,0.34369999170303345,"people, country, fake, many, year, big, want, job, make, go","['look', 'anticipate', 'arrive', 'responder', 'law', 'enforcement', 'supply', 'ready', 'safe', 'hurricane', 'florence', 'may', 'dip', 'bit', 'hit', 'portion', 'great', 'state', 'prepare', 'say', 'relate', 'follow', 'local', 'evacuation', 'order', 'storm', 'dangerous', 'safe', 'tonight', 'great', 'honor', 'host', 'congressional', 'society', 'reception', 'whitehouse', 'problem', 'banker', 'smart', 'poor', 'public', 'speaker', 'nervous', 'mess', 'wonderful', 'make', 'lot', 'banker', 'other', 'look', 'smart', 'great', 'economic', 'policy', 'ready', 'hurricane', 'storm', 'get', 'powerful', 'careful', 'text', 'message', 'former', 'employee', 'disaster', 'happen', 'learn', 'hour', 'other', 'leak', 'mad', 'order', 'get', 'corruption', 'people', 'need', 'bring']"
3533,0.0,0.5152000188827515,"people, country, fake, many, year, big, want, job, make, go","['middle', 'class', 'income', 'hit', 'time', 'high', 'foxandfriend', 'continue', 'rise', 'dem', 'get', 'destroy', 'build', 'people', 'die', 'hurricane', 'hit', 'leave', 'island', 'storm', 'hit', 'death', 'time', 'go', 'go', 'much', 'long', 'time', 'start', 'report', 'large', 'number', 'do', 'order', 'make', 'look', 'bad', 'possible', 'raise', 'billion', 'dollar', 'help', 'rebuild', 'person', 'die', 'reason', 'old', 'age', 'add', 'list', 'bad', 'politic', 'love', 'wrong', 'pressure', 'make', 'deal', 'pressure', 'make', 'deal', 'market', 'surge', 'collapse', 'take', 'billion', 'tariff', 'make', 'product', 'thank', 'law', 'enforcement', 'supply', 'ready', 'thank', 'approve', 'farm', 'bill', 'fight', 'tooth', 'nail', 'allow', 'great', 'farmer', 'get', 'deserve', 'work', 'requirement', 'imperative', 'dem', 'illegal', 'meeting', 'hostile', 'iranian', 'regime', 'serve', 'undercut', 'great', 'work', 'detriment', 'american', 'people', 'tell', 'wait', 'register', 'foreign', 'agent', 'bad', 'great']"
3534,0.0,0.5946000218391418,"people, country, fake, many, year, big, want, job, make, go","['incredible', 'job', 'do', 'responder', 'law', 'enforcement', 'thank', 'love', 'thank', 'keep', 'great', 'work', 'thank', 'say', 'people', 'die', 'storm', 'power', 'storm', 'people', 'start', 'die', 'point', 'recognize', 'political', 'agenda', 'couch', 'nice', 'language', 'rebuild', 'occur', 'do', 'extraordinary', 'job', 'cleanup', 'rebuild', 'electrical', 'stuff', 'edrollin', 'people', 'puerto', 'corrupt', 'government', 'country', 'loudobb', 'thought', 'prayer', 'evening', 'family', 'friend', 'great', 'job', 'responder', 'law', 'enforcement', 'easy', 'dangerous', 'tremendous', 'talent', 'keep', 'go', 'finish', 'strong', 'visited', 'island', 'territory', 'last', 'official', 'tell', 'brief', 'people', 'die', 'long', 'hurricane', 'take', 'place', 'many', 'month', 'go', 'people', 'magic', 'people', 'kill', 'hire', 'gwu', 'research', 'tell', 'many', 'people', 'die', 'would', 'know', 'method', 'do', 'previous', 'hurricane', 'jurisdiction', 'know', 'many', 'people', 'kill', 'time', 'last', 'original', 'number', 'way', 'say', 'little', 'mention', 'fake', 'news', 'medium', 'say', 'story', 'ingrahamangle']"
3535,0.0,0.5339000225067139,"people, country, fake, many, year, big, want, job, make, go","['support', 'great', 'job', 'fighter', 'tough', 'crime', 'border', 'fight', 'hard', 'amendment', 'love', 'military', 'vet', 'full', 'complete', 'endorsement', 'congressman', 'rothfu', 'continue', 'great', 'job', 'people', 'strong', 'crime', 'border', 'second', 'amendment', 'love', 'military', 'vet', 'great', 'friend', 'support', 'trump', 'agenda', 'strong', 'crime', 'border', 'siege', 'love', 'military', 'vet', 'total', 'complete', 'endorsement', 'poll', 'number', 'good', 'economy', 'rig', 'russian', 'witch', 'hunt', 'would', 'point', 'conflict', 'mueller', 'angry', 'use', 'phony', 'issue', 'hurt', 'midterm', 'republican', 'leadership', 'learn', 'play', 'fiddle', 'security', 'building', 'wall', 'border', 'country', 'open', 'border', 'want', 'crime', 'finish', 'wall', 'death', 'record', 'regard', 'deep', 'sympathy', 'go', 'family', 'friend', 'victim', 'may', 'fix', 'economy', 'could', 'illegal', 'mueller', 'witch', 'continue', 'search', 'crime', 'collusion', 'campaign', 'angry', 'look', 'find', 'unfair', 'bad', 'country', 'allow', 'law']"
3536,0.0,0.554099977016449,"people, country, fake, many, year, big, want, job, make, go","['responder', 'law', 'enforcement', 'work', 'hard', 'storm', 'begin', 'recede', 'kick', 'high', 'gear', 'professional', 'congratulation', 'friend', 'national', 'independence', 'day', 'great', 'thing', 'watch', 'big', 'topic', 'mainstream', 'medium', 'refer', 'fake', 'news', 'medium', 'hate', 'discuss', 'real', 'fact', 'good', 'economic', 'number', 'decade', 'take', 'control', 'goodbye', 'consumer', 'sentiment', 'hit', 'high', 'level', 'year', 'year', 'sentiment', 'fall', 'year', 'rise', 'election', 'trumptime', 'lot', 'small', 'medium', 'size', 'enterprise', 'register', 'good', 'profit', 'record', 'profit', 'stock', 'low', 'income', 'worker', 'get', 'big', 'raise', 'awful', 'lot', 'good', 'thing', 'go', 'pre', 'watch', 'tariff', 'put', 'strong', 'bargaining', 'position', 'billion', 'dollar', 'job', 'flow', 'country', 'cost', 'increase', 'unnoticeable', 'country', 'make', 'fair', 'deal', 'tariff', 'steel', 'industry', 'talk', 'world', 'give', 'new', 'life', 'thrive', 'billion', 'dollar', 'spend', 'new', 'plant', 'country', 'page', 'testimony', 'evidence', 'appointment', 'foxnew', 'case', 'allow', 'bring', 'illegal', 'witch', 'hunt', 'comey', 'fire', 'texte', 'need', 'open', 'case', 'wait', 'fire', 'act', 'page', 'answer', 'need', 'lock', 'redact', 'formal', 'chargeable', 'way', 'conspiracy', 'catch']"
3537,0.0,0.4503999948501587,"people, country, fake, many, year, big, want, job, make, go","['deserve', 'know', 'low', 'drug', 'price', 'pharmacy', 'gag', 'clause', 'prevent', 'pharmacist', 'tell', 'support', 'legislation', 'remove', 'gag', 'clause', 'urge', 'make', 'great', 'rally', 'ticket', 'honor', 'host', 'today', 'inaugural', 'meeting', 'room', 'read', 'meet', 'single', 'quality', 'great', 'senator', 'people', 'say', 'true', 'distinguish', 'military', 'combat', 'vet', 'today', 'celebrate', 'hispanic', 'heritage', 'month', 'share', 'gratitude', 'way', 'hispanic', 'make', 'country', 'flourish', 'prosper', 'today', 'day', 'honor', 'cherish', 'celebrate', 'hispanic', 'american', 'worker', 'family', 'student', 'business', 'leader', 'disclose', 'basis', 'important', 'information', 'keep', 'court', 'go', 'influence', 'fake', 'dossier', 'counter', 'terrorism', 'tool', 'use', 'spy', 'presidential', 'campaign', 'bad', 'thing', 'happen', 'expose', 'big', 'stuff', 'state', 'try', 'impact', 'change', 'election', 'attack', 'farmer', 'rancher', 'industrial', 'worker', 'loyalty', 'understand', 'people', 'great', 'patriot', 'understand', 'take', 'advantage', 'trade', 'many', 'year', 'know', 'know', 'stop', 'fast', 'economic', 'retaliation', 'rancher', 'industrial', 'worker', 'target']"
3538,0.0,0.39259999990463257,"people, country, fake, many, year, big, want, job, make, go","['say', 'great', 'job', 'fool', 'point', 'future', 'start', 'rant', 'military', 'first', 'responder', 'unbelievable', 'disaster', 'good', 'job', 'total', 'lie', 'know', 'thank', 'guard', 'tremendous', 'job', 'thousand', 'live', 'save', 'today', 'take', 'action', 'strengthen', 'nation', 'defense', 'biological', 'threat', 'first', 'time', 'history', 'federal', 'government', 'biodefense', 'strategy', 'address', 'full', 'range', 'biological', 'threat', 'today', 'great', 'honor', 'main', 'reason', 'get', 'elect', 'voter', 'other', 'watch', 'study', 'agree', 'allow', 'nuclear', 'inspection', 'subject', 'final', 'negotiation', 'dismantle', 'test', 'site', 'launch', 'international', 'expert', 'rocket', 'nuclear', 'testing', 'hero', 'remain', 'continue', 'return', 'north', 'file', 'joint', 'bid', 'host', 'olympic', 'exciting', 'recovery', 'get', 'start', 'election', 'day', 'take', 'trump', 'tax', 'cut', 'regulation', 'cut', 'get', 'economy', 'boom', 'slow', 'economic', 'recovery', 'great', 'depression', 'take', 'month', 'trump', 'get', 'say']"
3539,0.0,0.4372999966144562,"people, country, fake, many, year, big, want, job, make, go","['impossible', 'expect', 'go', 'grow', 'get', 'start', 'former', 'foxandfriend', 'recommit', 'come', 'long', 'way', 'provide', 'support', 'impact', 'return', 'incredible', 'work', 'do', 'ongoing', 'fight', 'hurricane', 'tremendous', 'talent', 'spirit', 'great', 'call', 'deep', 'state', 'interesting', 'financial', 'job', 'number', 'fantastic', 'new', 'high', 'pay', 'job', 'available', 'great', 'vibrant', 'economy', 'happy', 'start', 'look', 'remember', 'economy', 'get', 'well', 'vote', 'midterm', 'protect', 'country', 'would', 'safe', 'continue', 'push', 'high', 'high', 'oil', 'price', 'remember', 'monopoly', 'must', 'price', 'secure', 'border', 'historic', 'level', 'obstruction', 'president', 'feed', 'agenda', 'work', 'economy', 'grow', 'twice', 'rate', 'nominate', 'confirm', 'federal', 'appeal', 'judge', 'thing', 'lack', 'secure', 'border', 'historic', 'level', 'obstruction', 'want', 'know', 'money', 'border', 'security', 'wall', 'ridiculous', 'spending', 'bill', 'come', 'midterm', 'dem', 'obstruct', 'law', 'enforcement', 'border', 'security', 'republican', 'must', 'tough']"
3540,7.0,0.3801000118255615,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['hit', 'time', 'high', 'congratulation', 'run', 'outstanding', 'way', 'strong', 'border', 'love', 'military', 'vet', 'big', 'crime', 'fighter', 'full', 'total', 'endorsement', 'congratulation', 'good', 'friend', 'election', 'victory', 'look', 'many', 'year', 'work', 'see', 'next', 'week', 'sgt', 'remain', 'summit', 'home', 'may', 'rest', 'peace', 'family', 'closure', 'way', 'look', 'see', 'tonight', 'make', 'great', 'rally', 'support', 'deanhell', 'interview', 'seanhannity', 'live', 'foxnew', 'big', 'long', 'line', 'great', 'make', 'great', 'thank', 'win']"
3541,0.0,0.4708999991416931,"people, country, fake, many, year, big, want, job, make, go","['fine', 'man', 'impeccable', 'reputation', 'assault', 'radical', 'left', 'wing', 'politician', 'want', 'know', 'answer', 'want', 'delay', 'fact', 'go', 'single', 'day', 'doubt', 'say', 'charge', 'would', 'file', 'local', 'law', 'enforcement', 'authority', 'love', 'parent', 'ask', 'bring', 'filing', 'learn', 'date', 'time', 'meeting', 'next', 'week', 'radical', 'left', 'lawyer', 'want', 'involve', 'call', 'year', 'meet', 'concern', 'various', 'unredacted', 'document', 'agree', 'release', 'state', 'may', 'perceive', 'negative', 'impact', 'probe', 'key', 'ally', 'call', 'release', 'inspector', 'general', 'ask', 'review', 'document', 'expedite', 'basis', 'believe', 'move', 'thing', 'look', 'end', 'declassify', 'prove', 'necessary', 'speed', 'important', 'hold', 'letter', 'month', 'hearing', 'do', 'obstruct', 'resist', 'delay', 'let', 'testify', 'take', 'vote', 'american', 'history', 'man', 'woman', 'armed', 'force', 'serve', 'country', 'make', 'tremendous', 'sacrifice', 'defend', 'honor', 'war', 'promise', 'keep', 'great', 'veteran', 'remark', 'signing']"
3542,7.0,0.31130000948905945,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['make', 'bless', 'new', 'economic', 'record', 'set', 'daily', 'basis', 'accident', 'play', 'great', 'look', 'big', 'win', 'could', 'happen', 'exciting', 'tigerwood', 'go', 'tonight', 'talk', 'military', 'trade', 'do', 'much', 'help', 'would', 'like', 'see', 'reciprocal', 'relationship', 'work', 'come', 'dinner', 'great', 'landslide', 'victory', 'people', 'remark', 'global', 'call', 'action', 'world', 'drug', 'problem', 'event', 'today', 'commit', 'fight', 'drug', 'epidemic', 'unga', 'great', 'honor', 'welcome', 'today']"
3543,3.0,0.37389999628067017,"great, border, news, happen, come, thank, process, meeting, ready, work","['trade', 'agreement', 'signing', 'ceremony', 'interview', 'tonight', 'outstanding', 'family', 'must', 'treat', 'joint', 'statement', 'agreement', 'great', 'great', 'meeting', 'great', 'honor', 'evening', 'remember', 'midterm', 'work', 'destroy', 'wonderful', 'man', 'great', 'justice', 'array', 'false', 'accusation', 'like', 'see', 'republican', 'party', 'favorability', 'high', 'year', 'point', 'high', 'request', 'plan', 'meet', 'iranian', 'future', 'lovely', 'man', 'speak', 'morning', 'country', 'take', 'office', 'less', 'year', 'safe']"
3544,0.0,0.41999998688697815,"people, country, fake, many, year, big, want, job, make, go","['thank', 'thank', 'kiss', 'midterm', 'goodbye', 'qualified', 'kavanaugh', 'approve', 'remark', 'remark', 'consumer', 'confidence', 'rise', 'notch', 'high', 'level', 'year', 'consumer', 'index', 'rise', 'month', 'unga', 'law', 'enforcement', 'people', 'take', 'law', 'hand', 'come', 'play', 'high', 'level', 'con', 'game', 'vicious', 'effort', 'destroy', 'fine', 'person', 'call', 'politics', 'destruction', 'scene', 'dem', 'laugh', 'family']"
3545,7.0,0.39579999446868896,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['consumer', 'confidence', 'hit', 'year', 'close', 'breaking', 'time', 'record', 'big', 'jump', 'last', 'year', 'people', 'excite', 'usa', 'get', 'big', 'rich', 'strong', 'way', 'go', 'jobless', 'claim', 'fall', 'low', 'level', 'year', 'avenatti', 'third', 'rate', 'lawyer', 'good', 'make', 'false', 'accusation', 'look', 'attention', 'want', 'people', 'look', 'record', 'relationship', 'total', 'low', 'life', 'place', 'propaganda', 'ad', 'moine', 'register', 'paper', 'make', 'look', 'news', 'beating', 'trade', 'opening', 'market', 'farmer', 'make', 'fantastic', 'job', 'tough', 'smart', 'love', 'country', 'right', 'thing', 'complete', 'total', 'endorsement', 'wheel', 'ticket', 'web', 'source', 'web', 'content', 'rally', 'list', 'judge', 'show', 'nominate', 'testimony', 'powerful', 'honest', 'riveting', 'search', 'destroy', 'strategy', 'disgraceful', 'process', 'resist', 'must', 'vote', 'start', 'tonight', 'investigation', 'recognize', 'great', 'justice', 'must', 'talk', 'fraudulent', 'service', 'vietnam', 'year', 'tell', 'people', 'hero', 'talk', 'many', 'battle', 'death', 'vietnam', 'total', 'phony', 'head', 'live', 'foxnew', 'tonight', 'long', 'line', 'great']"
3546,0.0,0.4036000072956085,"people, country, fake, many, year, big, want, job, make, go","['thank', 'report', 'usual', 'limit', 'investigation', 'judge', 'witness', 'certain', 'people', 'want', 'interview', 'deem', 'appropriate', 'discretion', 'correct', 'report', 'many', 'watch', 'night', 'live', 'host', 'funny', 'talent', 'charm', 'political', 'ad', 'dem', 'word', 'put', 'hat', 'show', 'tell', 'great', 'leading', 'charge', 'unemployment', 'low', 'number', 'history', 'median', 'income', 'high', 'add', 'thing', 'do', 'democrat', 'do', 'african', 'talk', 'win', 'black', 'vote', 'get', 'well', 'start', 'hear', 'think', 'obstruct', 'delay', 'start', 'put', 'word', 'time', 'look', 'judge', 'witness', 'enough', 'stay', 'tune', 'watch', 'last', 'night', 'deadline', 'reach', 'wonderful', 'new', 'deal', 'add', 'deal', 'reach', 'new', 'name', 'deal', 'country', 'solve', 'many', 'deficiency', 'mistake', 'open', 'market', 'farmer', 'manufacturer', 'reduce', 'trade', 'barrier', 'bring', 'great', 'nation', 'competition', 'rest', 'world', 'usmca', 'historic', 'transaction', 'morning', 'rise']"
3547,7.0,0.4049000144004822,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['birthday', 'special', 'member', 'trump', 'family', 'great', 'review', 'new', 'usmca', 'thank', 'partner', 'trade', 'long', 'future', 'reason', 'vote', 'tire', 'win', 'yesterday', 'great', 'honor', 'present', 'medal', 'action', 'brave', 'enemy', 'fire', 'treat', 'multiple', 'injured', 'soldier', 'read', 'great', 'lady', 'love', 'usmca', 'win', 'praise', 'victory', 'industry', 'worker', 'incredible', 'time', 'nation', 'respect']"
3548,0.0,0.4896000027656555,"people, country, fake, many, year, big, want, job, make, go","['national', 'wage', 'growth', 'high', 'month', 'accord', 'new', 'study', 'release', 'expect', 'slow', 'today', 'administration', 'provide', 'historic', 'level', 'funding', 'improve', 'school', 'safety', 'stop', 'school', 'violence', 'grant', 'top', 'priority', 'sandyhook', 'committed', 'keep', 'child', 'safe', 'school', 'thank', 'make', 'true', 'fighter', 'patriot', 'respected', 'get', 'district', 'country', 'want', 'need', 'strong', 'crime', 'border', 'military', 'vet', 'full', 'total', 'endorsement', 'great', 'guy', 'fail', 'see', 'do', 'used', 'concept', 'time', 'value', 'money', 'old', 'boring', 'tell', 'hit', 'piece', 'add', 'mean', 'story', 'bad', 'recover', 'bad', 'election', 'call', 'stock', 'market', 'reach', 'time', 'time', 'presidential', 'record', 'year', 'much', 'potential', 'trade', 'military', 'deal', 'complete', 'thank', 'great', 'maga', 'thank', 'wonderful', 'comment', 'great', 'new', 'deal', 'give', 'full', 'endorsement', 'good', 'reason', 'keep', 'great', 'work', 'varneyco']"
3549,7.0,0.42980000376701355,"realdonaldtrump, great, thank, trump, make, good, would, go, get, need","['number', 'new', 'job', 'partnership', 'formidable', 'trading', 'force', 'work', 'great', 'spirit', 'see', 'time', 'go', 'rally', 'order', 'help', 'great', 'republican', 'candidate', 'voter', 'angry', 'vicious', 'despicable', 'way', 'treat', 'wonderful', 'family', 'deserve', 'well', 'speak', 'great', 'call', 'work', 'thought', 'tonight', 'grateful', 'law', 'enforcement', 'officer', 'wow', 'enthusiasm', 'energy', 'look', 'poll', 'big', 'happen', 'fine', 'man', 'great', 'intellect', 'country', 'way', 'harsh', 'unfair', 'treatment', 'judge', 'incredible', 'upward', 'impact', 'voter', 'people', 'get', 'well', 'politician', 'great', 'life', 'can', 'ruin', 'mean', 'despicable', 'uncorroborated', 'allegation', 'country', 'great', 'first', 'people', 'love', 'love', 'beautiful', 'thing', 'see', 'important', 'time', 'country', 'due', 'process', 'fairness', 'common', 'sense', 'trial', 'time', 'investigate', 'judge', 'make', 'would', 'good', 'obstructionist']"
3550,0.0,0.47380000352859497,"people, country, fake, many, year, big, want, job, make, go","['work', 'thank', 'national', 'strategy', 'stock', 'widen', 'global', 'lead', 'congressman', 'great', 'job', 'help', 'pass', 'tax', 'reform', 'lower', 'taxis', 'spend', 'hundred', 'thousand', 'dollar', 'opponent', 'support', 'liberal', 'agenda', 'high', 'taxis', 'wasteful', 'spending', 'make', 'second', 'stop', 'make', 'great', 'rally', 'nee', 'need', 'strong', 'leadership', 'tomemmer', 'thank', 'lpa', 'beautiful', 'evening', 'vote', 'vote', 'rude', 'elevator', 'screamer', 'pay', 'professional', 'look', 'make', 'senator', 'look', 'bad', 'fall', 'look', 'make', 'identical', 'sign', 'pay', 'soro', 'other', 'sign', 'make', 'basement', 'love', 'troublemaker', 'unemployment', 'low', 'number', 'proud', 'voting']"
3551,0.0,0.32409998774528503,"people, country, fake, many, year, big, want, job, make, go","['woman', 'kavanaugh', 'many', 'other', 'support', 'good', 'man', 'gather', 'preparation', 'vote', 'beautiful', 'thing', 'see', 'pay', 'professional', 'protester', 'hand', 'expensive', 'sign', 'big', 'ask', 'great', 'republican', 'daughter', 'wedding', 'come', 'today', 'vote', 'ready', 'necessary', 'number', 'daine', 'family', 'congratulation', 'wonderful', 'day', 'confirm', 'great', 'nominee', 'today', 'appointment', 'swear', 'exciting', 'crowd', 'tiny', 'look', 'people', 'onlooker', 'fill', 'first', 'couple', 'row', 'rally', 'matter', 'fake', 'news', 'medium', 'try', 'make', 'look', 'sooo', 'big', 'thank', 'vgxz', 'beautiful', 'evening', 'topeka', 'vote', 'vote', 'maga', 'hand', 'match', 'give', 'power', 'angry', 'left', 'wing', 'mob', 'become', 'extreme', 'dangerous', 'govern', 'believe', 'rule', 'law', 'rule', 'mob', 'vote', 'good', 'today', 'make', 'summit', 'agreement', 'look', 'see', 'chairman', 'provide', 'inspiration', 'generation', 'remarkable', 'accomplishment', 'navigator', 'celebrate', 'unknown', 'depart', 'look', 'see', 'iacp']"
3552,0.0,0.3190999925136566,"people, country, fake, many, year, big, want, job, make, go","['thank', 'police', 'officer', 'earn', 'everlaste', 'gratitude', 'nation', 'moment', 'despair', 'reason', 'lose', 'hope', 'man', 'woman', 'uniform', 'face', 'evil', 'stand', 'good', 'decent', 'right', 'thank', 'honor', 'promise', 'iacp', 'day', 'police', 'officer', 'race', 'darken', 'ally', 'desert', 'street', 'doorstep', 'harden', 'criminal', 'see', 'bad', 'humanity', 'respond', 'good', 'earn', 'everlasting', 'gratitude', 'nation', 'agpambondi', 'launch', 'cut', 'today', 'name', 'survivor', 'get', 'do', 'pay', 'protester', 'ready', 'protest', 'get', 'check', 'word', 'pay', 'screamer', 'obvious', 'professional', 'anticipate', 'pay', 'pay', 'bill', 'great', 'evening', 'last', 'night', 'honor', 'family', 'country', 'proud', 'go', 'tonight', 'rally', 'farmer', 'happy', 'big', 'announcement']"
3553,0.0,0.2599000036716461,"people, country, fake, many, year, big, want, job, make, go","['handle', 'major', 'element', 'arrive', 'tomorrow', 'could', 'hit', 'stage', 'part', 'look', 'cat', 'intense', 'florence', 'news', 'folk', 'handle', 'take', 'care', 'responder', 'ready', 'prepare', 'imperative', 'heed', 'direction', 'state', 'local', 'official', 'please', 'prepare', 'careful', 'safe', 'emergency', 'declaration', 'secure', 'funding', 'solve', 'must', 'follow', 'government', 'plan', 'everglade', 'help', 'beautiful', 'evening', 'beigy', 'fw', 'uzkp', 'nqzugjiv', 'thank', 'vote', 'vote', 'run', 'respected', 'republican', 'candidate', 'governor', 'great', 'state', 'colorado', 'credential', 'talent', 'impeccable', 'complete', 'total', 'endorsement', 'many', 'positive', 'event', 'victory', 'medium', 'report', 'story', 'news', 'worry', 'fail', 'put', 'victory', 'front', 'page', 'yesterday']"
